"Text";"Retweet.Count";"Favorite.Count";"Date";"sentiment";"X";"Negative";"Neutral";"Positive"
"alle wahljahr wieder phrasen versprechen. die spd regiert seit über 50 jaren in hh. ist irgendetwas besser geworden? schulen, wohnungen, sicherheit? aber jetzt wird es";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"mit sicherheit, es heißt nämlich sticken, frauen sind zum sticken da.";0;2;"11/28/2024";"neutral";NA;NA;NA;NA
"ich frag mich ja wer für die innere sicherheit der buerger zuständig ist ? gibts da jemanden ?";1;4;"11/28/2024";"neutral";NA;NA;NA;NA
"wer im alltag, also ohne not mit an sicherheit grenzender wahrscheinlichkeit sagt, möge mir bitte entfolgen. danke";0;6;"11/28/2024";"neutral";NA;NA;NA;NA
"bachmann ist aber aktuell auf der 10gesetzt. finde es auch nicht gut, aber mit den leistungen, wird er mit sicherheit nicht rausgenommen";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"wir sind ja so tolerant und gut, dass wir unsere freiheit, sicherheit, kultur und wirtschaft opfern. wofür? dafür das 25 der migranten tatsächlich flüchtlinge sind? dafür bringen wir 75 der leute mit rein vor denen sie fliehen. das schlimmste ist jedoch dass vergewaltiger und";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"alles, was mielke wollte hoch zehn ... grenzen auf und die eigenen buerger hart fisten, so geht innere sicherheit";0;0;"11/28/2024";"neutral";NA;NA;NA;NA
"von aufarbeitung war keine rede. ebensowenig von neutralität, frieden und sicherheit. übrigens jörg haider wollte schon eine steuerbefreiung nicht entnommener gewinne ! ich bleibe skeptisch.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"innere sicherheit ist kernaufgabe des staates! was macht feaser eigentlich beruflich? kleptomasche kompetenzbanausen wo hin man schaut.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"möglicherweise weiß die anwältin sehr genau, dass diese eingabe die mit sicherheit die sichtweise ihres mandanten wiedergibt keinen positiven effekt für ihn haben wird.";0;7;"11/28/2024";"negative";NA;NA;NA;NA
"wie kommt das bild, dass die sicherheit unter rotgrün immer stärker bedroht ist?";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"geliefert wie bestellt. besuche seit jahren keine weihnachtsmärkte mehr. danke an frau sie tun ja auch wirklich alles dafür, dass sich das gefühl von sicherheit erhöht. sarkasmus off.";0;1;"11/28/2024";"positive";NA;NA;NA;NA
"abgesehen davon, dass ich vergeben bin, würde ich mit sicherheit nicht bis ins schlafzimmer kommen von einem afd in ö fpö fan. ich würde seine idiotischen argumente wohl schon vorher aufblatteln.";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"verlogene scheiße! was geht euch das überhaupt an. wir zahlen uns dumm und dösig und was haben wir und explizit die frauen davon? nix! infrastruktur kaputt, sicherheit kaputt, frechheiten und gewalt auf der straße";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"man könnte die gleiche trump strategie anwenden und x und facebook verbieten. mit dem verweis auf die sicherheit seiner bürger. ganz dem tiktok verbot folgend und mit belegbaren beweisen statt nur vermutungen. und tesla auf die watchlist setzen wegen dem gleichen vergehen.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"du wirst lachen, bei mir steht jeden tag die polizei vor der tür, in vollem gerödel mit level 3a weste und mp5. allerdings immer zu angenehmen uhrzeiten, immerhin etwas, zur sicherheit stehe ich aber meist um 0530 auf, um schonmal nen kaffee für die herren vorzukochen.";0;1;"11/28/2024";"positive";NA;NA;NA;NA
"könnten die meist arbeitslosen antifa truppen von faeser u esken nicht für sicherheit auf den märkten sorgen? täten die mal was sinnvolles... aber.... meine dumme meinung";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"aber, aber deutsche sind auch kriminell ja eben, wir haben unsere eigene last zu tragen, da muss ich nicht probleme anderer länder auf kosten der eigenen sicherheit aufnehmen und das auch noch weitgehend auf staatskosten. grenzen zu für mehr sicherheit.";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"das sagt die frau, die für die sicherheit in diesem land zuständig ist! wenn es keine sicherheit gibt, muss sie umgehend wiederhergestellt werden, egal wie. es heißt doch zum wohle des deutschen volkes! für das politische personal sind die schuhe wohl zu groß.";0;3;"11/28/2024";"negative";NA;NA;NA;NA
"zur sicherheit der besucher gibt es auf dem weihnachtsmarkt poller, blockaden und messerverbote. das ist wie wenn statt der ursache nur das symptom behandelt wird, oder??? wie seht ihr das?";0;2;"11/28/2024";"negative";NA;NA;NA;NA
"bei uns auch 2 leute im bekanntenkreis handwerker, akademiker mit der begründung abgabenlast, energiekosten, migration, renten amp altersvorsorge, gesellschaftspolitik, innere sicherheit.";0;1;"11/28/2024";"neutral";NA;NA;NA;NA
"1 versammlungen, deren zweck den strafgesetzen zuwiderläuft oder deren abhaltung die öffentliche sicherheit oder das öffentliche wohl gefährdet, sind von der behörde zu untersagen. welche wären das? ist ihre behörde nicht schon einmal beim vfgh deswegen gescheitert?";1;41;"11/28/2024";"negative";NA;NA;NA;NA
"in welchem land leben sie? seit 20 jahren immer mehr staat, immer mehr steuern und abgaben, immer mehr beschränkungen der persönlichen freiheit. immer weniger wohlstand, arbeitsplätze und sicherheit in den städten. weg mit den sozialistischen irrwegen in d.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"ich rate zur wachsamkeit vor faeser, ihre politische einstellung und handeln sind der sargnagel der innerdeutschen sicherheit!";0;0;"11/28/2024";"neutral";NA;NA;NA;NA
"ist der staat nicht verantwortlich für die sicherheit seiner bürger, egal wie? meine meinung";0;1;"11/28/2024";"neutral";NA;NA;NA;NA
"die nato ist ein bündnis, das seit über 70 jahren frieden in europa bewahrt hat. ihre mission ist die kollektive verteidigung und stabilität, nicht aggression. es gibt keinen grund, angst vor einer organisation zu haben, die für sicherheit und freiheit steht.";1;7;"11/28/2024";"neutral";NA;NA;NA;NA
"3 dinge 1. was bilden sie sich ein, für alle frauen zu sprechen? keine frau trifft... 2. sie geben also zu, das nur frauen kinder bekommen können. 3. wenn sie sicherheit wirklich wollten, würden sie die von ihrer partei importierten vergewaltiger abschieben, statt hofieren";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"mit sicherheit nicht ehe sich der besinnt.... ohje";0;0;"11/28/2024";"neutral";NA;NA;NA;NA
"sehr große ja zu beantworten... egal wie man es dreht und wendet. egal in welcher konstellation, ob aus klimaschutz, aus sicherheit oder aus technischen gründen. das abschalten war eine der größten dummheiten die ein minister in einer krisensituationen jemals gemacht hat";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"1 versammlungen, deren zweck den strafgesetzen zuwiderläuft oder deren abhaltung die öffentliche sicherheit oder das öffentliche wohl gefährdet, sind von der behörde zu untersagen. erklärt die auch, welche strafgesetze bewusst übertreten werden sollten?";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"beton poller, waffenverbotszonen, viel polizei... man arbeitet lieber drumherum als die wurzel des problems anzugehen. und dann einen raushauen, wachsam zu sein! alter schwede, bin ich froh wenn neu gewählt wurde! neuwahlen2025 weihnachtsmarkt faeser sicherheit";0;0;"11/28/2024";"positive";NA;NA;NA;NA
"besser wäre es gewesen ihr hättet mal für die sicherheit im eigenen land gesorgt. selten solche versager wie rot grün gesehen.";1;3;"11/28/2024";"negative";NA;NA;NA;NA
"wer ganz offensichtlich mit den grünen paktieren möchte, der sollte hier nicht so vollmundig die ampelregierung ist geschichte und deutschland muss wieder zurück auf einen erfolgskurs mit wohlstand, sicherheit und stabiler politik palavern! es gibt in unserem land nur";0;2;"11/28/2024";"negative";NA;NA;NA;NA
"weihnachtsmärkte sind der stachel im fleisch linksgrüner stadtregierungen. aus ideologischen gründen. wegen der sicherheit nicht. dafür hat man ja die drohungen und die poller, um das ganze auch noch maximal ungemütlich zu machen. rauch und musikverbot inkusive.";2;12;"11/28/2024";"negative";NA;NA;NA;NA
"sicherheit??? mit ihrer partei an der spitze riecht es nach krieg,welcher eventuell deutschland schnell erreicht. ich glaube dieser partei nicht! alles in mir sträubt sich dagegen die cdu als das zusehen, als das sie sich ausgibt!";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"der artikel stellt microcars deutlich als alternative zum normalen auto dar und verweist auf das große potenzial. insofern ist der fahrradvergleich nicht wirklich passend. und im vergleich zu einem normalen auto verschlechtert sich die aktivepassive sicherheit deutlich.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"das sie sich zum thema deutsche sicherheit äußern, ist an sich schon ein witz.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"warum gibt es dann keine sicherheit für palästinenser in der west bank und ostjerusalem?";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"kiesewetter genau das gleiche direkt mal losgelassen kurz nach absturz. außer putin, taurus, mehr waffen, mehr geld für waffen, sicherheit europas etc. kommt da auch nicht seit monatenjahren.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"ihr habt die sicherheit doch kaputtgemacht!";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"die lpdwien wägt grundgesetze gegeneinander ab und erfindet sich zum 6 abs 1. eine passende interpretation, die ihr mit sicherheit gar nicht zusteht. spannend, ob es da eine maßnahmenbeschwerde gibt.";0;11;"11/28/2024";"negative";NA;NA;NA;NA
"ich würde mich nicht zu sehr darauf verlassen der künftige nationale sicherheitsberater von donald trump, mike waltz, gab in einem interview mit fox news sunday zu, dass trumps team in fragen der nationalen sicherheit eng mit der regierung biden zusammenarbeitet. einschließlich";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"das da müssen wir jetzt aber zur sicherheit zu viert packen, dabei hab ich mich nämlich letztens allein bei svens umzug schlimm verhoben...";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"das dient alles nur unserer sicherheit!";0;0;"11/28/2024";"neutral";NA;NA;NA;NA
"das kann ich derzeit leider nicht mit sicherheit mitteilen. tut mir leid. gl";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"frau faeser soll nicht mahnen, sondern endlich für mehr sicherheit auf weihnachtsmärkten sorgen. das ist ihre aufgabe.";0;1;"11/28/2024";"neutral";NA;NA;NA;NA
"mit sicherheit nicht cdu! nie wieder ist jetzt! wofür steht diese heruntergekommene partei denn noch? es gibt eine alternative! sei schlau, wähle blau!";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"erbarme, die hesse komme. kiffe und nagelschere, die öffentliche sicherheit ist dadurch gefährdet..... hauptsache de äppelwoi derf noch in den kopp knalle.. prost ihr säcke...";0;2;"11/28/2024";"negative";NA;NA;NA;NA
"die sicherheit im eigenen land habt ihr gar nicht im programm?";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"wir hatten und haben immer ein komplettes backup. entscheidend ist wie personal intensiv so ein backup ist. bis her sind das vor allem kohlekraftwerk die viel personal benötigen. es gibt keine sicherheit ohne backup.";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"compunds, bis hin zum kleinstadtformat aramco, dharan, ksa";0;1;"11/28/2024";"neutral";NA;NA;NA;NA
"wor sollten solche traditionen nächstes jahr abschaffen, wegen der sicherheit";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"die so genannten dunkelblauen können aber sehr schnell auch länger dauern dann sind die probleme da und da ist die sicherheit nicht gewährleistet man sollte breitflächig denken und handel und vor allem nicht erst etwas abschalten wo im endeffekt noch bedarf ist";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"das sehe ich nicht als indiz warum eine normenkontrollklage anstrengen, wenn man ohnehin bald als regierung die normen wieder selbst machen kann. das ist doch sogar die schiene, die mehr sicherheit bietet. stell dir vor, das bverfg bestätigt das sbgg und dann würde es geändert.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"wenn man einen krieg vom zaun bricht, gibt es sicherheit erst, wenn man kapituliert hat. habe ich was verpasst?";0;4;"11/28/2024";"negative";NA;NA;NA;NA
"mit sicherheit nicht. sowas wie fomo ist nicht so mein ding, dazu bin ich zu alt.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"wenn das innenministerium offensichtlich unfähig ist die sicherheit zu gewährleisten, warum wird es dann nicht wenigstens eingestampft um kosten zu reduzieren?";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"wir kämpfen für ein sicheres deutschland. ? was war da mit nordstream , da habt ihr wegegeguckt? eine der lebensader des wohlstandes für bürger u. industrie, die jetzt aus unsern land flüchtet. danke 80 jahre war frieden in europa ? um welche sicherheit geht es hier?";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"schwärmt die bundeswehr nun auf bahnhöfe aus, um für meine sicherheit zu kämpfen? wow tolle truppe.";0;1;"11/28/2024";"positive";NA;NA;NA;NA
"aber mit sicherheit wird er es mehr genießen als eine kuh ... und ... gut daß ist eine andere geschichte";0;1;"11/28/2024";"positive";NA;NA;NA;NA
"deshalb nurnochbsw für frieden und soziale sicherheit!";0;0;"11/28/2024";"positive";NA;NA;NA;NA
"inwiefern tragen staatsanwälte zur sicherheit vor ort bei, die im aufgabengebiet der polizei liegt?";0;1;"11/28/2024";"neutral";NA;NA;NA;NA
"damit hat mit sicherheit auch die geringe bereitschaft in deutschland zutun, dass so wenige das land mit der waffe verteidigen würden. überspitzt gesagt, ist es letztlich egal welche regierung einem wegen zu viel kritik die tür eintreten lässt.";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"mit sicherheit. aber zum glaubwürdigkeitstest ab welchem alter hat sich grace nicht mehr an ihre aussage erinnert?";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"machen wir uns nichts vor. wir haben mit sicherheit keine fünf guten jahre vor uns liegen. doch haben wir gute fünf jahre zeit, um gegenüber russland eine glaubwürdige abschreckung aufzubauen und damit einen großen krieg in europa noch verhindern zu können.";2;5;"11/28/2024";"negative";NA;NA;NA;NA
"das alles wäre nicht notwendig, wenn wir eine innenministerin hätten, d sich aktiv um d sicherheit in dtl kümmert! sprich nach recht u gesetz abgelehnte asylbw, verurteilte straftäter konsequent abschieben läßt. so, mal wieder na ankündigung ganz toll, applaus!";0;0;"11/28/2024";"positive";NA;NA;NA;NA
"willi bøving war gestern wieder brutal wichtig. der hat die entlastung in der ersten hz eigentlich alleine in die hand genommen. aber insgesamt vor allem in hz zwei eine starke manschaftsleistung. der neue tormann strahlt nicht wahnsinnig viel sicherheit aus.";0;0;"11/28/2024";"positive";NA;NA;NA;NA
"wenn sie es nicht macht, macht es die afd und ihre anhänger. wenn dann nur einmal etwas passiert, dann ist sie schuld, weil sie nicht gewarnt hat. es gibt keine absolute sicherheit. wissen wir alle.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"siehst du diese beiden bilder, wird mir angst um die zukunft deutschlands und europas. wer freiheit und sicherheit will, der wird solange diese beiden personen und ihr denken die spd bestimmen, diese partei nicht wählen können.";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"welche klientel bedroht die sicherheit der frauen? na, merken sie selbst, oder?";0;0;"11/28/2024";"negative";NA;NA;NA;NA
"normale menschen können auf weihnachtsmärkten nicht wachsam sein was soll das? oder soll diese tradition nun auch abgeschafft werden, da die angst vor anschlägen besucher abhalten soll? im übrigen ist es die aufgabe der innenministerin für sicherheit zu sorgen.";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"die äußere sicherheit demontiert der noch kanzler nach kräften.";0;1;"11/28/2024";"negative";NA;NA;NA;NA
"gibts nicht auch auf flughäfen einen generalschlüssel für die reisekoffer? das wird es bald für alle wohnungen als schließanlage geben. der generalschlüssel für die polizei. alles nur zu unserer sicherheit.";0;17;"11/28/2024";"negative";NA;NA;NA;NA
"ein wahr gewordener alptraum. die öffentliche sicherheit ist nun offiziell nicht mehr gegeben! sind wir jetzt alle offiziell zum freiwild erklärt ??? heiliger bimm bamm! was ist nur los in unserem land?!?";0;1;"11/28/2024";"negative";NA;NA;NA;NA
